epoch,step,min,max,mean,std
1,1000,-0.024759789928793907,0.014600292779505253,-0.0035520291421562433,0.007185769733041525
2,2000,-0.022125283256173134,0.0162249393761158,-0.0025165239349007607,0.007898623123764992
3,3000,-0.04947979748249054,0.03307035192847252,-0.0007273594965226948,0.015373860485851765
4,4000,-0.07977037131786346,0.073448047041893,-0.0073000602424144745,0.025948019698262215
5,5000,-0.14065134525299072,0.17389243841171265,0.014702526852488518,0.0507679209113121
6,6000,-0.15786057710647583,0.2009897083044052,0.02527507208287716,0.061991434544324875
7,7000,-0.0676838755607605,0.09212265908718109,0.0068764276802539825,0.023465987294912338
8,8000,-0.18964780867099762,0.1652417927980423,-0.016443869099020958,0.057726990431547165
9,9000,-0.05739813297986984,0.056410882622003555,-0.0016297940164804459,0.017576584592461586
10,10000,-0.05825846642255783,0.10568543523550034,0.02381962165236473,0.03131050989031792
11,11000,-0.32537567615509033,0.24645519256591797,-0.017437078058719635,0.09952223300933838
12,12000,-0.13983525335788727,0.11215648055076599,-0.005635848734527826,0.045238301157951355
13,13000,-0.45325514674186707,0.34637168049812317,-0.028143825009465218,0.13350723683834076
14,14000,-0.20808476209640503,0.18997594714164734,-0.026525525376200676,0.0634661614894867
15,15000,-0.39766934514045715,0.16208823025226593,-0.02340310998260975,0.0801050066947937
16,16000,-0.08900056034326553,0.20055267214775085,0.021811287850141525,0.043939344584941864
17,17000,-0.17700278759002686,0.30198532342910767,-0.010240493342280388,0.07613172382116318
18,18000,-0.18546901643276215,0.13567493855953217,0.004665123298764229,0.04955262318253517
19,19000,-0.07760333269834518,0.15035778284072876,0.022415578365325928,0.04049357399344444
20,20000,-0.06692681461572647,0.16917002201080322,-0.00937693938612938,0.023521188646554947
21,21000,-0.09146860241889954,0.1506664752960205,-0.013127235695719719,0.028475018218159676
