epoch,step,min,max,mean,std
1,1000,-0.07291866838932037,0.00667927972972393,-0.027627820149064064,0.0191914364695549
2,2000,-0.14113205671310425,0.031597573310136795,-0.007400989532470703,0.00848336610943079
3,3000,-2.0924088954925537,0.0037069094832986593,-0.1737518161535263,0.18587501347064972
4,4000,-3.0232725143432617,0.5994279980659485,-0.15231993794441223,0.21814246475696564
5,5000,-6.373176097869873,3.7724881172180176,-0.10594768077135086,0.5855799913406372
6,6000,-11.655427932739258,6.48474645614624,-0.9524132609367371,1.2640154361724854
7,7000,-19.202089309692383,4.056173801422119,-0.8683160543441772,1.935042142868042
8,8000,-40.03312683105469,18.681278228759766,-2.5366878509521484,4.660863876342773
9,9000,-45.88800811767578,1.7192747592926025,-3.3898701667785645,5.627156734466553
10,10000,-73.6169204711914,5.134910583496094,-4.332464694976807,8.27550983428955
11,11000,-50.58543395996094,41.56950378417969,-3.320833206176758,7.298571586608887
12,12000,-36.63714599609375,26.676294326782227,-3.4802019596099854,6.728252410888672
13,13000,-41.672943115234375,17.573469161987305,-4.884479522705078,8.179250717163086
14,14000,-70.93446350097656,4.206099033355713,-6.665530681610107,10.601771354675293
15,15000,-93.43348693847656,2.6227517127990723,-7.981984615325928,12.728726387023926
16,16000,-75.04547882080078,62.73680114746094,-2.3854618072509766,8.704540252685547
17,17000,-36.45360565185547,29.271745681762695,-2.1416664123535156,5.446097373962402
18,18000,-64.59246826171875,23.263219833374023,-3.9951767921447754,7.623232364654541
19,19000,-29.980365753173828,62.984619140625,0.9249514937400818,6.065882205963135
20,20000,-20.440887451171875,6.712575435638428,-1.16141676902771,2.81347393989563
21,21000,-52.60181427001953,8.80599594116211,-2.0659031867980957,4.602269172668457
