1,1000,-0.6158546441793442
2,2000,-0.3927277600648813
3,3000,1.5425410777833313
4,4000,8.266942411422729
5,5000,19.512051549911497
6,6000,33.095074769973756
7,7000,48.06695723342896
8,8000,62.66673992919922
9,9000,76.15885539245606
10,10000,87.79885456085205
11,11000,94.26082733154297
12,12000,93.98704278564453
13,13000,89.30414939880372
14,14000,79.55031204223633
15,15000,66.52873709869385
16,16000,53.69976557540893
17,17000,38.38690253639221
18,18000,25.06592964076996
19,19000,13.58911505317688
20,20000,5.134973988831043
21,21000,0.9412386699216441
22,22000,-0.8464397015841678
23,23000,-0.7835401066541672
24,24000,-1.144309121824801
25,25000,-1.1187878621220588
26,26000,-0.9837677210010588
27,27000,-0.9371336161512882
28,28000,-0.9381219614748842
29,29000,-0.6794779088888317
30,30000,-0.9386521952357143
31,31000,-0.8605822202786804
32,32000,-0.8639673636425287
33,33000,-0.9284127019643783
34,34000,-0.7611888023763895
35,35000,-0.7126145701184868
36,36000,-0.772323266803287
37,37000,-0.7488223853246309
38,38000,-0.8028111072238535
39,39000,-0.7141904056891799
40,40000,-0.7401489536240697
41,41000,-0.6944958597905934
42,42000,-0.7687705422095024
43,43000,-0.6881313732936978
44,44000,-0.6420443665580824
45,45000,-0.776866285151802
46,46000,-0.6254009020491503
47,47000,-0.7980713507533074
48,48000,-0.6612854687417857
49,49000,-0.7323944244645536
50,50000,-0.5838119765771553
1,1000,0.4077287529744208
2,2000,0.9595091336071492
1,1000,0.4077287529744208
2,2000,0.9595091336071492
3,3000,5.993560547471047
4,4000,38.183654481887814
5,5000,185.95568058776854
6,6000,617.0171998291015
7,7000,1494.996452758789
8,8000,2949.108051513672
9,9000,4903.273548828125
10,10000,7527.925745605468
11,11000,10998.845763671876
12,12000,15267.783423828125
13,13000,20048.992478515625
14,14000,24364.10278515625
15,15000,27595.20394921875
16,16000,29230.075017578125
17,17000,29324.060275390624
18,18000,28413.605388671876
19,19000,26802.8418203125
20,20000,24794.019921875
21,21000,22630.72153515625
1,1000,0.4077287529744208
2,2000,0.9595091336071492
3,3000,5.993560547471047
4,4000,38.183654481887814
5,5000,185.95568058776854
6,6000,617.0171998291015
7,7000,1494.996452758789
8,8000,2949.108051513672
9,9000,4903.273548828125
10,10000,7527.925745605468
11,11000,10998.845763671876
12,12000,15267.783423828125
13,13000,20048.992478515625
14,14000,24364.10278515625
15,15000,27595.20394921875
16,16000,29230.075017578125
17,17000,29324.060275390624
18,18000,28413.605388671876
19,19000,26802.8418203125
20,20000,24794.019921875
21,21000,22630.72153515625
1,1000,0.4077287529744208
2,2000,0.9595091336071492
3,3000,5.993560547471047
4,4000,38.183654481887814
5,5000,185.95568058776854
6,6000,617.0171998291015
7,7000,1494.996452758789
8,8000,2949.108051513672
9,9000,4903.273548828125
10,10000,7527.925745605468
11,11000,10998.845763671876
12,12000,15267.783423828125
13,13000,20048.992478515625
14,14000,24364.10278515625
15,15000,27595.20394921875
16,16000,29230.075017578125
17,17000,29324.060275390624
18,18000,28413.605388671876
19,19000,26802.8418203125
20,20000,24794.019921875
21,21000,22630.72153515625
