epoch,step,min,max,mean,std
1,1000,-0.03261509910225868,0.17317327857017517,0.026581896468997,0.04492643475532532
2,2000,-0.004712288733571768,0.1787429302930832,0.0347035713493824,0.043000947684049606
3,3000,-0.26572325825691223,0.020617149770259857,-0.058155447244644165,0.056786779314279556
4,4000,-0.015001874417066574,0.719485878944397,0.16866397857666016,0.2037094235420227
5,5000,-1.4690773487091064,0.006286356132477522,-0.3502570688724518,0.4308072626590729
6,6000,-2.008742332458496,0.04489905387163162,-0.43098825216293335,0.6062478423118591
7,7000,-0.7244793772697449,0.0627019926905632,-0.16291850805282593,0.21455661952495575
8,8000,-0.047104254364967346,2.000420093536377,0.42393210530281067,0.5784512758255005
9,9000,-0.11485666036605835,0.7960849404335022,0.13727226853370667,0.17561067640781403
10,10000,-0.996212363243103,0.5463937520980835,-0.10171051323413849,0.299176424741745
11,11000,-0.046857770532369614,2.873333692550659,0.6159718036651611,0.8041908740997314
12,12000,-0.05195186659693718,1.3054612874984741,0.2995428442955017,0.3609246015548706
13,13000,-0.01286378875374794,4.387645721435547,0.947728157043457,1.2944319248199463
14,14000,-0.26951363682746887,2.8914361000061035,0.5004327297210693,0.8222814202308655
15,15000,-1.827095866203308,0.0896860882639885,-0.4362167418003082,0.5147483348846436
16,16000,-0.5762834548950195,1.1312510967254639,0.002602531109005213,0.2502503991127014
17,17000,-0.02730611525475979,2.818593740463257,0.564439594745636,0.8158014416694641
18,18000,-0.7358458042144775,0.14364935457706451,-0.14971765875816345,0.21599960327148438
19,19000,-1.6093029975891113,0.3536277413368225,-0.28122976422309875,0.4846092760562897
20,20000,-0.23307061195373535,0.3472481966018677,0.020515717566013336,0.0863865464925766
21,21000,-0.3580680787563324,0.8110938668251038,0.10222174972295761,0.21442431211471558
