epoch,step,min,max,mean,std
1,1000,-0.04206065461039543,0.04067954048514366,-0.0012120979372411966,0.004945894703269005
2,2000,-0.03973126411437988,0.03335484489798546,-0.0009836760582402349,0.005363128613680601
3,3000,-0.03944524750113487,0.03782304748892784,-6.143361679278314e-05,0.006986214313656092
4,4000,-0.10839318484067917,0.06770073622465134,-0.0016337037086486816,0.013224350288510323
5,5000,-0.11605045199394226,0.20838233828544617,0.003581227734684944,0.024577977135777473
6,6000,-0.12592460215091705,0.25894662737846375,0.006706848740577698,0.02564857341349125
7,7000,-0.17272301018238068,0.13143828511238098,0.0014831442385911942,0.02096632868051529
8,8000,-0.21168309450149536,0.1040235087275505,-0.004953294992446899,0.028385253623127937
9,9000,-0.1481165736913681,0.192008838057518,-0.0005610306980088353,0.016639143228530884
10,10000,-0.1741555631160736,0.21011748909950256,0.005521303042769432,0.030675336718559265
11,11000,-0.41606852412223816,0.268714964389801,-0.005797874182462692,0.049123309552669525
12,12000,-0.1918550431728363,0.16560955345630646,-0.003793394658714533,0.027929186820983887
13,13000,-0.5517818927764893,0.26346853375434875,-0.011430565267801285,0.0593993254005909
14,14000,-0.7655228972434998,0.4677719473838806,-0.005965176038444042,0.0721011832356453
15,15000,-0.29387813806533813,0.38848233222961426,-0.002397729316726327,0.050472866743803024
16,16000,-0.4080013036727905,0.2910553216934204,0.0019426143262535334,0.05087389051914215
17,17000,-0.5451740622520447,0.6724210381507874,0.00243312562815845,0.07949245721101761
18,18000,-0.1888648271560669,0.24465526640415192,0.004136335104703903,0.04323107749223709
19,19000,-0.0699293240904808,0.1765890121459961,0.00644691102206707,0.0201919786632061
20,20000,-0.15806761384010315,0.07664581388235092,-0.0032391147688031197,0.020817993208765984
21,21000,-0.17322862148284912,0.11986745893955231,-0.003648799378424883,0.02201191894710064
