epoch,step,min,max,mean,std
1,1000,-0.6060210466384888,0.88514244556427,0.00031122745713219047,0.10785594582557678
2,2000,-0.30986571311950684,0.35613328218460083,-0.00045377033529803157,0.047153227031230927
3,3000,-1.4115450382232666,2.2518234252929688,0.020044581964612007,0.20955540239810944
4,4000,-2.2015254497528076,2.552307605743408,0.05884253606200218,0.2600937783718109
5,5000,-1.2158331871032715,1.633246898651123,0.12043499201536179,0.23292650282382965
6,6000,-5.584582328796387,5.660642623901367,0.47600623965263367,0.746390700340271
7,7000,-4.981172561645508,8.320846557617188,0.8376572132110596,1.0212514400482178
8,8000,-3.878437042236328,8.618202209472656,1.2263587713241577,1.1266268491744995
9,9000,-8.318859100341797,12.627700805664062,1.5175093412399292,1.8876581192016602
10,10000,-3.0685157775878906,13.95233154296875,2.329514503479004,1.8686481714248657
11,11000,-7.246623992919922,17.557092666625977,2.7958803176879883,2.67185115814209
12,12000,-5.810087203979492,21.103591918945312,3.382453680038452,3.1696977615356445
13,13000,-10.003866195678711,27.505796432495117,4.341963768005371,4.330160617828369
14,14000,-7.081230163574219,27.846113204956055,4.42922306060791,4.174494743347168
15,15000,-6.216870307922363,29.973033905029297,4.928006649017334,4.479272365570068
16,16000,-9.844219207763672,15.590398788452148,2.5797436237335205,3.0812315940856934
17,17000,-11.46865463256836,14.413025856018066,2.308584213256836,3.0578036308288574
18,18000,-10.71261215209961,13.896315574645996,2.225181818008423,2.9807441234588623
19,19000,-0.8205125331878662,3.084059238433838,0.35361966490745544,0.6179670691490173
20,20000,-0.5551230907440186,8.536905288696289,1.4187681674957275,1.4044530391693115
21,21000,-2.181870937347412,5.268673419952393,0.9161579012870789,0.9680295586585999
