epoch,step,min,max,mean,std
1,1000,-0.020011024549603462,0.10110797733068466,0.016992082819342613,0.025570837780833244
2,2000,-0.03909168392419815,0.061170224100351334,0.0017175422981381416,0.01880335621535778
3,3000,-0.03803636133670807,0.3435332179069519,0.0732254609465599,0.09723265469074249
4,4000,-0.16465891897678375,0.050715550780296326,-0.02553073689341545,0.04552726447582245
5,5000,-0.090483658015728,0.20506396889686584,0.02575184404850006,0.057846035808324814
6,6000,-0.19997872412204742,0.21300402283668518,0.008928356692194939,0.07321907579898834
7,7000,-0.153957337141037,0.22333315014839172,0.020279817283153534,0.0669059082865715
8,8000,-0.34043869376182556,0.11905774474143982,-0.061020627617836,0.08974172919988632
9,9000,-0.29418057203292847,0.04644012078642845,-0.062002114951610565,0.06402857601642609
10,10000,-0.7096930146217346,0.1455223560333252,-0.14446532726287842,0.16787555813789368
11,11000,-0.2664214074611664,0.3269726634025574,0.04255862161517143,0.09278097003698349
12,12000,-0.18047940731048584,0.07410424202680588,-0.033941809087991714,0.05226676166057587
13,13000,-0.2663920521736145,0.012381168082356453,-0.07510393857955933,0.06892887502908707
14,14000,-0.5168586373329163,0.20654627680778503,-0.10801400244235992,0.12124501168727875
15,15000,-0.05649410933256149,1.3048245906829834,0.21792460978031158,0.2758580148220062
16,16000,-0.3104986250400543,0.025667764246463776,-0.06310488283634186,0.0804564505815506
17,17000,-1.2682510614395142,0.011296027339994907,-0.25712016224861145,0.27457505464553833
18,18000,-0.32509079575538635,0.077418752014637,-0.05607510358095169,0.07332619279623032
19,19000,-0.3057436943054199,0.09057186543941498,-0.03754469007253647,0.07314843684434891
20,20000,-0.1407189518213272,0.5458261370658875,0.07100008428096771,0.12237120419740677
21,21000,-0.0982973650097847,0.7295746207237244,0.07904623448848724,0.13029450178146362
