epoch,step,min,max,mean,std
1,1000,-0.07720969617366791,0.006898446474224329,-0.024609927088022232,0.021183939650654793
2,2000,-0.18228931725025177,0.03399546816945076,-0.017232175916433334,0.01755385659635067
3,3000,-2.153618335723877,0.08906315267086029,-0.15303722023963928,0.20062698423862457
4,4000,-3.023796796798706,1.0739848613739014,0.016076739877462387,0.13516156375408173
5,5000,-4.70904016494751,5.448493480682373,0.027632884681224823,0.4470602869987488
6,6000,-9.888286590576172,9.245580673217773,-0.24126997590065002,1.0549005270004272
7,7000,-22.326250076293945,7.888019561767578,-0.2844942808151245,1.5816644430160522
8,8000,-46.39678955078125,22.58897590637207,-1.0963934659957886,3.9611873626708984
9,9000,-26.125720977783203,10.594436645507812,-0.5624281764030457,2.591015100479126
10,10000,-59.957191467285156,23.36475372314453,-0.13537466526031494,3.703094959259033
11,11000,-82.75009155273438,48.983848571777344,-2.576754093170166,9.290421485900879
12,12000,-5.045554161071777,93.22277069091797,3.041653633117676,9.472702980041504
13,13000,-13.783843994140625,65.9658203125,2.093256711959839,7.13283634185791
14,14000,-84.57919311523438,23.01958465576172,-0.7829872369766235,4.749389171600342
15,15000,-98.04643249511719,19.418163299560547,-3.0405168533325195,10.291459083557129
16,16000,-58.35741424560547,69.61890411376953,-2.691396713256836,8.545907974243164
17,17000,-83.31790161132812,12.147867202758789,-3.689788341522217,7.698389530181885
18,18000,-79.99028015136719,58.41851043701172,-3.715132236480713,8.366122245788574
19,19000,-68.4858169555664,45.741615295410156,-3.5846078395843506,8.845389366149902
20,20000,-61.66709518432617,19.367568969726562,-3.7016263008117676,7.3242926597595215
21,21000,-74.42510986328125,2.335282802581787,-4.896336555480957,8.982217788696289
