epoch,step,min,max,mean,std
1,1000,-0.10550656169652939,0.27195486426353455,0.009821494109928608,0.068491131067276
2,2000,-0.031442269682884216,0.15749125182628632,0.002668816829100251,0.016715215519070625
3,3000,-0.14559072256088257,0.790890634059906,0.028536129742860794,0.14236482977867126
4,4000,-0.08552871644496918,0.3311837315559387,0.010160088539123535,0.05279118940234184
5,5000,-0.14333227276802063,0.22533388435840607,0.015604406595230103,0.04558144509792328
6,6000,-0.11457876116037369,0.4354451298713684,0.02261156029999256,0.07908280938863754
7,7000,-0.20864544808864594,0.5905985236167908,0.0327465757727623,0.08976411074399948
8,8000,-0.14480334520339966,0.5978224873542786,0.04825173318386078,0.09424290060997009
9,9000,-0.2506870925426483,0.5819382667541504,0.04436326026916504,0.10084231942892075
10,10000,-0.28442564606666565,0.5241815447807312,0.0718376487493515,0.1134844645857811
11,11000,-0.22844120860099792,0.5502296686172485,0.06555237621068954,0.11419901251792908
12,12000,-0.21824878454208374,0.48963823914527893,0.07639652490615845,0.1179589256644249
13,13000,-0.22629350423812866,0.6546265482902527,0.082547128200531,0.14493802189826965
14,14000,-0.16602134704589844,0.8641770482063293,0.09785283356904984,0.14509537816047668
15,15000,-0.16245250403881073,0.8416185975074768,0.10189297795295715,0.1517343968153
16,16000,-0.1541121006011963,0.8081432580947876,0.054222702980041504,0.09395572543144226
17,17000,-0.07567623257637024,0.7612504959106445,0.05294764041900635,0.08606230467557907
18,18000,-0.10091593861579895,0.9926108717918396,0.05477270483970642,0.09891238063573837
19,19000,-0.19396308064460754,0.09760808944702148,0.006024260073900223,0.02022554911673069
20,20000,-0.08434885740280151,0.3778259754180908,0.0280072670429945,0.049456290900707245
21,21000,-0.04225979745388031,0.22044461965560913,0.021839946508407593,0.03381531313061714
