epoch,step,min,max,mean,std
1,1000,-0.17248553037643433,-0.17248553037643433,-0.17248553037643433,0.0
2,2000,-0.15142413973808289,-0.15142413973808289,-0.15142413973808289,0.0
3,3000,0.8017683029174805,0.8017683029174805,0.8017683029174805,0.0
4,4000,3.032447576522827,3.032447576522827,3.032447576522827,0.0
5,5000,-0.6192113161087036,-0.6192113161087036,-0.6192113161087036,0.0
6,6000,2.9453725814819336,2.9453725814819336,2.9453725814819336,0.0
7,7000,-3.7147529125213623,-3.7147529125213623,-3.7147529125213623,0.0
8,8000,0.4652941823005676,0.4652941823005676,0.4652941823005676,0.0
9,9000,-0.3235633075237274,-0.3235633075237274,-0.3235633075237274,0.0
10,10000,1.681088924407959,1.681088924407959,1.681088924407959,0.0
11,11000,-0.34868717193603516,-0.34868717193603516,-0.34868717193603516,0.0
12,12000,-3.8131730556488037,-3.8131730556488037,-3.8131730556488037,0.0
13,13000,0.9674512147903442,0.9674512147903442,0.9674512147903442,0.0
14,14000,6.263075828552246,6.263075828552246,6.263075828552246,0.0
15,15000,2.572730779647827,2.572730779647827,2.572730779647827,0.0
16,16000,4.382329940795898,4.382329940795898,4.382329940795898,0.0
17,17000,-1.1979243755340576,-1.1979243755340576,-1.1979243755340576,0.0
18,18000,4.544091701507568,4.544091701507568,4.544091701507568,0.0
19,19000,-1.6317601203918457,-1.6317601203918457,-1.6317601203918457,0.0
20,20000,-5.842833518981934,-5.842833518981934,-5.842833518981934,0.0
21,21000,10.505846977233887,10.505846977233887,10.505846977233887,0.0
