1,1000,0.009842555284500122
2,2000,0.00908719825744629
3,3000,0.009180633783340454
4,4000,0.009501899242401123
1,1000,0.006778144121170044
2,2000,0.006892378330230713
3,3000,0.00727263069152832
4,4000,0.006929874658584595
5,5000,0.008496541738510131
6,6000,0.006864169597625733
7,7000,0.008501685857772827
8,8000,0.007151196002960205
9,9000,0.006930767297744751
10,10000,0.007167630672454834
11,11000,0.0076256577968597415
12,12000,0.006158684253692627
13,13000,0.005941143274307251
14,14000,0.005848780632019043
15,15000,0.007104453563690186
16,16000,0.0059431462287902834
17,17000,0.005965101003646851
18,18000,0.005838098764419555
19,19000,0.006117985010147094
20,20000,0.0059930126667022705
21,21000,0.006121929407119751
1,1000,0.006086876392364502
2,2000,0.006500680208206177
3,3000,0.0059020636081695554
4,4000,0.006010046243667602
5,5000,0.006046944618225097
6,6000,0.005977030992507935
7,7000,0.0066301352977752685
8,8000,0.0062948307991027835
9,9000,0.006430083513259887
10,10000,0.006104469060897827
11,11000,0.006491952896118164
12,12000,0.007399258613586426
13,13000,0.008943188905715943
14,14000,0.008035773515701294
15,15000,0.008461435079574585
16,16000,0.005909971475601196
17,17000,0.005793033599853515
18,18000,0.00578507947921753
19,19000,0.0057420976161956785
20,20000,0.005726102352142334
21,21000,0.005729093313217163
