epoch,step,min,max,mean,std
1,1000,-0.16836462914943695,0.06690504401922226,-0.001535207498818636,0.010094893164932728
2,2000,-0.149636909365654,0.13191431760787964,-0.0017136171227321029,0.014365862123668194
3,3000,-0.24966704845428467,1.0709807872772217,0.007118988782167435,0.054463163018226624
4,4000,-0.6393617391586304,1.578941822052002,0.008263250812888145,0.09309051930904388
5,5000,-0.7277169227600098,1.501756191253662,0.0042982338927686214,0.10370693355798721
6,6000,-0.9966052770614624,3.612873077392578,0.020908165723085403,0.22228604555130005
7,7000,-0.841390073299408,4.547537326812744,0.04779106378555298,0.299027681350708
8,8000,-1.3213787078857422,7.414365768432617,0.12452645599842072,0.542628288269043
9,9000,-0.9870045185089111,8.203453063964844,0.10955595970153809,0.5913823843002319
10,10000,-1.3760583400726318,13.618815422058105,0.21748054027557373,0.9650375247001648
11,11000,-1.7838894128799438,11.16279125213623,0.23022010922431946,0.9079720973968506
12,12000,-1.6312487125396729,10.598318099975586,0.20859237015247345,0.8545681238174438
13,13000,-1.059485912322998,11.231681823730469,0.22937524318695068,0.8904438614845276
14,14000,-1.2610034942626953,13.70589828491211,0.2592439353466034,1.0398918390274048
15,15000,-1.3583972454071045,12.0459566116333,0.2484741359949112,0.9330973029136658
16,16000,-1.0622153282165527,9.487408638000488,0.20115476846694946,0.7560679912567139
17,17000,-1.1661802530288696,9.619233131408691,0.20797166228294373,0.7602277398109436
18,18000,-1.6941883563995361,13.121420860290527,0.283224880695343,1.0814692974090576
19,19000,-2.068697690963745,11.01500129699707,0.28759315609931946,0.9387834668159485
20,20000,-0.9339905977249146,2.5386292934417725,0.08232960850000381,0.24177305400371552
21,21000,-0.9816519618034363,0.12765033543109894,-0.00671191094443202,0.054851703345775604
