epoch,step,min,max,mean,std
1,1000,-0.018288929015398026,-0.006787861697375774,-0.012694384902715683,0.0026120422407984734
2,2000,-0.011192673817276955,0.003904508426785469,-0.002531819511204958,0.0049939402379095554
3,3000,-0.04352444410324097,0.0006587639800272882,-0.017717495560646057,0.014432123862206936
4,4000,-0.03265342116355896,0.008256390690803528,-0.006164128892123699,0.00851215049624443
5,5000,-0.007212469354271889,0.02886604517698288,0.007166646420955658,0.009204373694956303
6,6000,-0.02380848489701748,0.015878764912486076,-0.011132664047181606,0.00683447765186429
7,7000,-0.018621273338794708,-0.0016300622373819351,-0.00859922543168068,0.0029846306424587965
8,8000,-0.019682718440890312,-0.0032285121269524097,-0.008962833322584629,0.0030432927887886763
9,9000,-0.01662597805261612,-0.0054199229925870895,-0.007672480307519436,0.0022412159014493227
10,10000,-0.045820653438568115,-0.004529736004769802,-0.011309444904327393,0.007033233530819416
11,11000,-0.00923613365739584,-0.0015705199912190437,-0.004999926313757896,0.0016692111967131495
12,12000,-0.008123926818370819,0.0019105775281786919,-0.006129114422947168,0.0021476438269019127
13,13000,-0.009279893711209297,-0.0001487303525209427,-0.006585012190043926,0.0016749704955145717
14,14000,-0.01596907153725624,0.002505190670490265,-0.006752885412424803,0.0019646547734737396
15,15000,-0.012928502634167671,-0.007218857295811176,-0.008647855371236801,0.0012205155799165368
16,16000,-0.014429690316319466,-2.9459595680236816e-05,-0.009379232302308083,0.0019342814339324832
17,17000,-0.015497155487537384,-0.00898513849824667,-0.010245658457279205,0.0012136428849771619
18,18000,-0.013434335589408875,-0.0027328385040163994,-0.009160010144114494,0.0011671849060803652
19,19000,-0.018037481233477592,-0.005002676043659449,-0.006406513042747974,0.001756934099830687
20,20000,-0.014918984845280647,-0.004269259050488472,-0.011793117970228195,0.0014737372985109687
21,21000,-0.025975262746214867,-0.013082659803330898,-0.015665918588638306,0.0018113084370270371
