epoch,step,min,max,mean,std
1,1000,-0.11913233995437622,0.0938025563955307,-0.0009264043183065951,0.013134108856320381
2,2000,-0.07799552381038666,0.1104336827993393,-0.001944066258147359,0.010740227997303009
3,3000,-0.08488675951957703,0.5472591519355774,0.006193166598677635,0.030610719695687294
4,4000,-0.6920149922370911,1.1546025276184082,-0.0008927630260586739,0.044982872903347015
5,5000,-1.9944294691085815,0.34493088722229004,-0.018273431807756424,0.07775762677192688
6,6000,-1.4011390209197998,1.9639673233032227,-0.019434485584497452,0.17462430894374847
7,7000,-1.8086777925491333,2.4907519817352295,-0.021188221871852875,0.23136496543884277
8,8000,-1.4601402282714844,2.9982500076293945,0.006636698264628649,0.23166868090629578
9,9000,-2.1548423767089844,3.680269956588745,-0.022654838860034943,0.311316579580307
10,10000,-1.3874839544296265,4.456592082977295,0.13260480761528015,0.289083868265152
11,11000,-1.629085659980774,3.8931779861450195,0.07078039646148682,0.24888211488723755
12,12000,-1.3304585218429565,5.1137213706970215,0.09160605072975159,0.32719290256500244
13,13000,-1.4012889862060547,5.835062503814697,0.1075192466378212,0.38121122121810913
14,14000,-1.6771159172058105,6.013700008392334,0.1250569224357605,0.37598302960395813
15,15000,-2.031952381134033,6.854903221130371,0.15807971358299255,0.4359624683856964
16,16000,-2.4331777095794678,14.093302726745605,0.20481842756271362,0.5989837646484375
17,17000,-2.564833879470825,14.394017219543457,0.23993107676506042,0.6718443036079407
18,18000,-2.6318135261535645,14.320841789245605,0.2191670835018158,0.6213129758834839
19,19000,-1.4601243734359741,8.333146095275879,0.15064910054206848,0.4372221827507019
20,20000,-2.8920743465423584,15.76932430267334,0.339346706867218,1.0147264003753662
21,21000,-3.6778507232666016,19.26637077331543,0.4136510193347931,1.2157446146011353
