epoch,step,min,max,mean,std
1,1000,-0.3353993892669678,0.20019371807575226,-0.012975264340639114,0.08843393623828888
2,2000,-0.20984123647212982,0.18174758553504944,-0.017813213169574738,0.07010075449943542
3,3000,-0.31511393189430237,0.43976229429244995,0.054486826062202454,0.1534283608198166
4,4000,-1.6710151433944702,1.5295395851135254,0.23886919021606445,0.7857223749160767
5,5000,-3.358330488204956,3.4020018577575684,0.45942291617393494,2.005852460861206
6,6000,-5.522419452667236,4.933237552642822,0.5531906485557556,3.332347869873047
7,7000,-4.341279983520508,5.163822174072266,1.2003824710845947,3.237946033477783
8,8000,-0.7753282785415649,6.622809886932373,2.1881673336029053,1.9038100242614746
9,9000,-5.645403861999512,8.143205642700195,2.281198740005493,4.6967926025390625
10,10000,-4.236882209777832,11.322269439697266,4.404587745666504,5.4858078956604
11,11000,-0.6627147197723389,12.051864624023438,5.145719051361084,4.253203868865967
12,12000,-1.6487483978271484,12.219175338745117,5.183116912841797,5.052224636077881
13,13000,-2.4445104598999023,13.63904857635498,5.827984809875488,5.7131218910217285
14,14000,-1.4155595302581787,14.048765182495117,5.901582717895508,5.4810919761657715
15,15000,0.10113739967346191,13.374838829040527,5.74495792388916,4.313921928405762
16,16000,-0.2514309883117676,11.013916015625,4.774308204650879,3.932431936264038
17,17000,0.316636323928833,11.739005088806152,5.118767738342285,4.053928852081299
18,18000,-0.4624098539352417,15.755615234375,6.430474281311035,5.562613010406494
19,19000,-0.7531819343566895,18.100505828857422,8.067708969116211,6.660672664642334
20,20000,-0.42665719985961914,6.1215667724609375,2.8417532444000244,2.2845890522003174
21,21000,-0.20060144364833832,0.47949934005737305,0.09229695051908493,0.18949566781520844
