epoch,step,min,max,mean,std
1,1000,-0.018449172377586365,0.016718951985239983,0.0014512869529426098,0.005632122978568077
2,2000,-0.02375629171729088,0.01665150187909603,0.0022138538770377636,0.005970707628875971
3,3000,-0.0644192174077034,0.05246425047516823,-0.003882687073200941,0.02499254420399666
4,4000,-0.2588529884815216,0.15884184837341309,-0.023078016936779022,0.08867853879928589
5,5000,-0.08114451915025711,0.07456070184707642,-0.0064504100009799,0.026739979162812233
6,6000,-0.21525722742080688,0.20469002425670624,-0.014760639518499374,0.08322402834892273
7,7000,-0.23026733100414276,0.2817520201206207,0.019494526088237762,0.10087825357913971
8,8000,-0.03951673209667206,0.03307931125164032,0.0024342485703527927,0.015076776966452599
9,9000,-0.06226412579417229,0.09282178431749344,0.017107434570789337,0.027059562504291534
10,10000,-0.260235071182251,0.22717547416687012,0.009997796267271042,0.07756849378347397
11,11000,-0.17305797338485718,0.167032852768898,-0.007003126200288534,0.0572797991335392
12,12000,-0.24596653878688812,0.35536348819732666,0.01520517561584711,0.1016133725643158
13,13000,-0.24445632100105286,0.5126054883003235,-0.02493552304804325,0.11047691851854324
14,14000,-0.7442281246185303,0.363148957490921,-0.012880879454314709,0.20910702645778656
15,15000,-0.2407660186290741,0.20539167523384094,-0.010686730965971947,0.07968253642320633
16,16000,-0.3292405307292938,0.3267430365085602,-0.023825420066714287,0.10850423574447632
17,17000,-0.09193813055753708,0.08366791903972626,-0.0003991017583757639,0.03219985589385033
18,18000,-0.3778392970561981,0.3720391094684601,-0.043056804686784744,0.12061509490013123
19,19000,-0.28992924094200134,0.49956488609313965,-0.012999794445931911,0.09206114709377289
20,20000,-0.4583575129508972,0.5302097797393799,0.05232112854719162,0.1555066853761673
21,21000,-0.6431517004966736,0.5916485786437988,-0.03857054561376572,0.22164402902126312
