epoch,step,min,max,mean,std
1,1000,-0.13786844909191132,0.10890631377696991,-0.003712508361786604,0.030443865805864334
2,2000,-0.04943801462650299,0.051270369440317154,-0.0048826513811945915,0.01602785848081112
3,3000,-0.03692525997757912,0.25082388520240784,0.011589199304580688,0.042017217725515366
4,4000,-0.19081832468509674,0.3156801462173462,0.0008053346537053585,0.03802476450800896
5,5000,-0.36491692066192627,0.06328137218952179,-0.013396365568041801,0.04202752932906151
6,6000,-0.16035038232803345,0.21479415893554688,-0.00964817963540554,0.06637205183506012
7,7000,-0.17548559606075287,0.2343388795852661,-0.009321482852101326,0.0735081285238266
8,8000,-0.1232321634888649,0.2728095054626465,0.004691428039222956,0.06560631096363068
9,9000,-0.1622549295425415,0.2742915153503418,-0.0068752034567296505,0.07337296009063721
10,10000,-0.09938137233257294,0.33428654074668884,0.041326869279146194,0.05973333865404129
11,11000,-0.1497490555047989,0.2771775722503662,0.02048299089074135,0.05085093155503273
12,12000,-0.10927480459213257,0.36014190316200256,0.02570187672972679,0.06346302479505539
13,13000,-0.09495780616998672,0.39982256293296814,0.028972078114748,0.07128725945949554
14,14000,-0.11293979734182358,0.40088075399398804,0.03365655988454819,0.0673009380698204
15,15000,-0.13406912982463837,0.4516099989414215,0.04118230938911438,0.075897715985775
16,16000,-0.16771867871284485,0.9703649282455444,0.0528983548283577,0.106846384704113
17,17000,-0.18686753511428833,1.0633018016815186,0.06204231083393097,0.12251107394695282
18,18000,-0.18514050543308258,1.0112910270690918,0.056639257818460464,0.1124904602766037
19,19000,-0.11466608196496964,0.6476489305496216,0.03923444822430611,0.0807492583990097
20,20000,-0.23544073104858398,1.2788138389587402,0.08886720985174179,0.18799108266830444
21,21000,-0.3021693825721741,1.5775552988052368,0.10991606116294861,0.22741219401359558
