epoch,step,min,max,mean,std
1,1000,-0.012932666577398777,0.01576848141849041,0.0002678490418475121,0.0014996716054156423
2,2000,-0.017331352457404137,0.02117004804313183,0.00033441660343669355,0.0020550608169287443
3,3000,-0.06118176877498627,0.044701434671878815,-0.0007011916022747755,0.006867677439004183
4,4000,-0.19900691509246826,0.14868132770061493,-0.004094208590686321,0.023452909663319588
5,5000,-0.07798333466053009,0.06136642023921013,-0.0012820580741390586,0.010090676136314869
6,6000,-0.15535682439804077,0.12042701244354248,-0.002379699144512415,0.020799165591597557
7,7000,-0.20581458508968353,0.2585636377334595,0.0031987186521291733,0.02569826878607273
8,8000,-0.09447325766086578,0.07018745690584183,0.00042168970685452223,0.007849191315472126
9,9000,-0.08163508772850037,0.09569334983825684,0.003424690803512931,0.010803992860019207
10,10000,-0.22681863605976105,0.1440453678369522,0.0023199962452054024,0.021315576508641243
11,11000,-0.166029155254364,0.15841864049434662,-0.0012019914574921131,0.019548607990145683
12,12000,-0.223037451505661,0.40885618329048157,0.001971949590370059,0.034696947783231735
13,13000,-0.2568831145763397,0.433615118265152,-0.003937124740332365,0.0331014022231102
14,14000,-0.5288081765174866,0.2550985813140869,-0.0014223071048036218,0.04772002995014191
15,15000,-0.32556062936782837,0.3813330829143524,-0.001370706013403833,0.030403252691030502
16,16000,-0.2654447853565216,0.2546466886997223,-0.003571423701941967,0.028770364820957184
17,17000,-0.14934925734996796,0.15439556539058685,-4.813089617528021e-06,0.013861489482223988
18,18000,-0.3985505998134613,0.36437615752220154,-0.006279627792537212,0.03608738258481026
19,19000,-0.44111141562461853,0.6530874371528625,-0.004731094464659691,0.04351647570729256
20,20000,-0.5072672367095947,0.5103327631950378,0.008452299982309341,0.04046594351530075
21,21000,-0.6662195920944214,0.579438328742981,-0.005574445240199566,0.05833869427442551
